153.078714,86.041824,17.181907,101.714931,236.234348,136.880918,256,30,2
151.971730,68.696630,15.319241,105.082820,238.483257,137.892880,235,32,2
155.755140,64.158099,19.511466,105.850766,233.403929,139.189385,239,29,2
133.327714,58.687454,13.579433,105.560683,237.761042,121.880705,205,52,3
140.836150,57.546296,19.586080,106.675783,232.037661,128.334125,217,53,3
140.640954,52.117838,17.660838,107.614768,234.686585,127.369164,210,54,3
120.215854,62.137315,15.822892,103.700979,235.105758,109.955406,198,54,3
152.515099,74.407914,17.677951,104.274681,235.662426,140.793355,244,53,3
127.371053,51.229115,13.136834,106.448646,238.126677,117.470101,191,52,3
126.370328,41.801876,13.630269,108.675705,237.398718,115.052738,181,52,3
125.383976,40.311128,12.786567,108.738249,238.617985,115.159517,178,51,3
149.299992,73.128534,19.728462,104.815794,232.276499,135.706254,242,52,3
148.041961,57.651636,18.191456,106.966158,234.040374,134.927928,223,52,3
125.981204,53.123466,14.350710,106.422543,237.165232,115.342240,193,50,3
125.218471,48.974617,11.195251,106.832663,240.287832,115.205123,185,52,3
145.059580,64.253251,16.712841,105.633944,235.461019,132.193318,226,53,3
141.200478,67.289589,16.899009,104.918819,235.174546,129.289550,225,53,3
107.965340,44.971816,9.928668,105.895071,241.076471,99.162952,162,54,3
117.836024,61.805946,13.167373,103.177012,238.239092,107.590556,192,52,3
125.071996,55.888507,13.428292,105.751148,236.880160,115.638195,194,54,3
104.629156,34.629394,10.571404,109.009990,239.995729,96.411939,149,54,3
110.037232,49.271524,10.980276,105.417427,240.411581,100.252790,170,53,3
151.301915,79.675213,20.099697,103.402996,232.891985,138.663648,251,50,3
148.729889,71.159631,17.637728,104.348792,236.054944,135.772078,237,52,3
110.209131,32.811924,15.059096,110.382529,234.185838,100.097626,158,45,4
147.137579,48.002947,24.377911,109.724104,226.460526,133.303458,219,43,4
156.340189,56.398158,27.622665,109.150273,221.108918,142.539999,240,43,4
107.340964,30.324771,14.275961,110.679639,234.623323,98.254291,151,43,4
98.617470,25.428961,11.307312,110.894555,236.941379,90.245659,135,46,4
105.130406,26.379048,12.414405,111.131937,236.801525,96.179052,143,47,4
97.608388,23.537801,11.025320,110.954213,238.692772,89.346011,132,44,4
127.903766,37.497210,17.399749,110.550304,233.966832,118.123668,182,45,4
118.463598,34.557940,14.790309,110.260354,235.040353,109.274896,167,46,4
139.497617,41.111474,17.080892,110.300102,234.482677,129.106955,197,46,4
162.469492,61.079341,22.064335,107.604895,230.519885,146.447287,245,46,4
112.046514,33.997147,12.381809,110.238976,236.260704,103.777534,158,47,4
119.634656,37.786842,15.104283,110.159931,233.523612,110.621014,172,44,4
125.065510,41.407569,17.840747,108.937273,231.687822,113.401423,184,44,4
123.903954,39.385199,15.243809,109.701031,233.765058,114.100488,178,47,4
148.306895,53.811059,26.747126,108.653516,221.350523,133.399500,228,43,4
163.252845,57.351858,27.246499,109.586010,224.272583,149.091463,247,47,4
156.454273,51.330018,22.346401,109.259182,230.121997,141.860555,230,46,4
130.663329,36.801905,16.378052,110.475161,234.376714,118.796228,183,44,4
103.256730,29.376982,12.075313,110.242065,236.647154,94.439140,144,62,4
112.816507,31.700174,14.999389,110.573950,234.293792,102.682418,159,62,4
135.735371,41.256576,16.922688,109.659143,233.777744,123.873233,193,64,4
99.598289,24.614901,10.200291,110.994264,239.589404,91.087085,134,61,4
117.025646,33.772840,12.342421,110.182644,237.514476,108.089362,163,61,4
120.270680,36.460152,12.476978,109.141693,238.618062,110.178429,169,61,4
129.337746,40.202622,15.007279,109.348629,235.443894,118.432324,184,63,4
124.458192,38.241757,15.961126,109.736328,232.585856,114.847211,178,63,4
126.779500,40.680566,15.938059,109.019565,233.439416,115.230240,183,61,4
139.803755,42.927589,19.041889,109.844732,232.061900,128.405609,201,62,4
126.033430,42.248343,24.146634,109.361422,224.672977,112.903244,192,64,4
131.812434,41.992338,19.059003,109.440048,230.825422,119.810737,192,63,4
151.435532,51.663737,21.803045,109.109702,230.163218,138.416533,224,62,4
157.494425,57.944733,22.104972,107.966186,229.782142,142.513967,237,64,4
112.275564,31.389502,15.537864,110.968469,234.090275,102.498590,159,61,4
142.707165,43.804676,19.624975,110.274915,231.115092,131.661341,206,61,4
140.416208,43.241260,17.429067,110.230308,232.733159,131.351814,201,62,4
151.373753,48.837376,20.820615,109.420193,230.482532,138.588095,221,62,4
93.678695,52.926172,5.482687,101.906554,247.173253,85.147863,152,24,2
152.859189,72.001318,16.477295,104.249200,236.859698,138.349125,241,26,2
118.157828,41.798501,9.447754,106.691730,243.202451,106.422223,169,27,2
156.336997,76.591334,17.695656,103.971163,236.524443,140.221873,250,26,2
148.128817,78.365208,12.930026,102.196406,242.242552,130.277095,239,26,2
143.702736,88.396594,12.232194,99.946366,242.049645,127.886339,244,25,2
153.808999,95.794370,14.291667,99.813321,240.546981,138.290087,263,26,2
163.279800,89.875747,20.336178,102.834105,233.067663,148.960933,273,24,2
180.443313,83.582897,27.287454,104.592144,226.971987,161.904995,291,28,2
160.724157,77.295574,18.820315,103.768472,235.203902,143.597980,256,27,2
139.246580,78.018601,13.722370,102.109326,239.158274,125.896928,230,25,2
151.804104,82.780808,16.214372,102.333772,237.032743,135.126876,250,27,2
151.623149,89.140563,14.488114,100.922073,239.162179,135.918490,255,27,2
141.745010,91.824638,12.228971,98.924556,242.143140,125.045438,245,26,2
157.037836,101.195259,15.702498,99.939056,238.805522,141.354579,273,27,2
129.623004,59.553132,11.690855,104.781417,241.453890,116.670112,200,25,2
164.917132,89.093554,19.639732,102.269825,235.569921,147.546319,273,24,2
148.422533,63.754673,18.282304,104.957225,233.569752,133.201963,230,24,2
111.326317,50.371054,8.841045,105.243120,242.820612,103.281674,170,42,3
145.409599,58.840516,17.391696,106.620551,234.890532,131.995548,221,40,3
185.074587,90.910610,26.866263,104.952962,226.833878,170.133975,302,41,3
164.276760,76.423563,21.439184,105.037790,231.481822,149.520731,262,38,3
182.761190,87.462595,27.586838,104.949011,226.373554,167.343707,297,38,3
100.904497,35.584504,7.930821,107.579258,243.052531,92.041477,144,38,3
143.794120,76.353259,16.118633,102.905762,236.585295,130.415451,236,40,3
147.968461,85.274321,14.376526,101.633658,239.489122,136.776307,247,39,3
149.574825,83.393833,17.251696,101.954642,236.320491,135.019842,250,42,3
147.476705,68.832869,16.687683,104.300324,237.050772,133.809938,232,38,3
124.603948,69.334254,10.880927,102.035490,241.262037,113.906946,204,39,3
135.264758,77.239207,13.165533,102.175394,239.127272,123.874761,225,38,3
141.294990,85.873165,14.952578,100.868531,238.261587,129.224330,242,41,3
108.867188,57.921321,7.887718,102.520527,244.842508,99.373152,174,39,3
112.414191,55.551018,9.753020,103.332109,242.432865,101.994861,177,39,3
125.650145,59.863201,12.348595,104.316850,239.644179,114.633639,197,38,3
168.237503,78.103349,22.568215,104.851324,230.992734,152.810369,268,40,3
154.319249,71.513809,19.085411,105.472578,233.941611,140.444884,244,40,3
144.806658,59.099363,17.297280,106.526902,234.208170,132.656044,221,42,3
108.211445,60.874136,9.571419,102.217196,241.860209,97.977518,178,37,2
159.630760,91.590630,18.233633,101.058205,236.165438,144.100768,269,36,2
129.484274,57.442263,13.288390,105.366787,238.397972,118.982948,200,35,2
115.854741,53.734565,11.130685,104.884344,239.870681,106.537652,180,37,2
97.621635,51.533871,7.824266,102.956004,244.089013,87.866999,156,37,2
136.256915,92.741576,14.690335,99.246838,238.460064,122.559612,243,35,2
105.145809,72.158106,9.071932,98.247364,243.336295,95.989334,186,36,2
107.619691,59.979238,9.496721,101.972244,241.759470,96.480993,177,35,2
127.403381,63.109257,13.350552,104.113653,237.741666,115.350061,203,37,2
107.423146,77.583667,9.225659,97.357629,243.474696,97.455545,194,38,2
104.342832,65.304247,7.967597,100.433160,244.014894,95.249525,177,37,2
153.778876,96.439452,18.115320,100.581654,235.071216,137.526493,268,37,2
124.904196,86.250116,12.954907,98.005355,240.072417,112.885011,224,37,2
117.440447,79.367664,9.081286,99.418115,243.934485,106.850022,205,36,2
121.264342,77.152321,9.910598,100.493147,242.092544,111.582068,208,38,2
137.775906,82.837872,15.391109,100.957198,236.423244,123.673605,236,36,2
141.155756,66.459870,15.325690,104.673269,236.956492,128.868722,222,35,2
137.348960,66.302667,17.213587,104.091107,234.393456,122.829451,220,37,2
154.591525,85.515613,18.171313,102.675686,235.179595,139.131138,258,35,2
119.062602,66.724653,11.093270,102.251087,241.359363,108.241391,196,36,2
95.068918,24.223151,10.593389,111.179435,236.910762,87.254172,129,53,5
144.474223,48.283434,24.422578,110.002348,224.258403,131.046171,217,53,5
95.503215,23.736854,11.161281,111.609825,236.738102,88.469441,130,52,5
97.866802,24.459195,11.997595,111.151749,236.621738,89.424411,134,49,5
102.993725,25.757227,10.416106,111.119572,238.919682,94.591332,139,51,5
139.853196,43.183373,17.631031,110.261778,232.791528,130.214583,200,50,5
128.734018,41.628527,20.719681,110.278000,225.973212,118.447201,191,51,5
131.852713,41.189181,20.669217,110.710232,226.568008,122.293456,193,50,5
137.138167,46.184251,22.190994,109.686496,228.276026,125.408741,205,53,5
156.043208,52.076055,22.401140,109.646726,228.347589,143.590890,230,52,5
139.134722,42.716653,19.282805,110.189826,230.349733,127.917533,201,50,5
111.052823,31.237616,13.346772,110.473349,234.855364,101.192698,155,49,5
102.121691,35.074077,17.937880,110.382409,224.279625,93.568211,155,50,5
143.499102,46.822289,23.672583,109.997257,225.036361,130.083709,213,50,5
162.478793,57.219516,28.324902,109.329928,221.620005,147.315176,248,53,5
113.058927,32.143058,15.465126,110.802434,231.909197,104.255190,160,53,5
93.198067,27.819210,14.249951,111.195640,228.526326,86.769112,135,51,5
92.264194,21.827461,10.672391,111.747842,237.863755,84.594525,124,50,5
91.957756,22.855561,11.372869,111.537841,235.904082,83.817288,126,49,5
123.562283,40.940651,15.264852,107.871119,234.742786,110.767648,179,37,3
115.971486,39.152820,10.513771,107.393299,241.044782,104.193765,165,38,3
148.352056,55.299222,16.680460,107.599290,235.142384,135.943669,220,38,3
139.381584,46.624355,16.870071,108.374565,234.122453,126.434148,202,37,3
153.832855,55.587924,20.270412,107.596623,231.865900,138.259989,229,41,3
118.171107,43.392288,11.124532,107.486849,240.165197,107.058482,172,40,3
122.980027,46.241989,9.975204,106.847714,241.935308,112.640541,179,40,3
147.816608,58.939711,16.029060,106.837111,236.450626,135.574874,222,41,3
132.705640,46.038278,15.496244,107.582872,235.740999,118.669752,194,38,3
117.466942,34.875530,11.991886,109.103296,238.516857,105.934209,164,38,3
165.846581,61.185582,25.410368,107.798682,227.083367,149.688332,252,38,3
155.763286,66.280439,18.201415,105.203086,235.005215,137.736294,240,37,3
122.803427,46.876523,12.937160,106.547458,239.303798,111.036576,182,37,3
179.661463,78.023216,25.285299,105.761276,228.098765,160.991307,282,40,3
134.352057,50.974533,12.463716,106.610521,239.083501,121.750726,197,40,3
129.972787,53.389729,10.781885,105.856645,241.474576,117.747410,194,41,3
150.030675,59.823779,20.172685,106.955655,230.835398,136.147084,230,37,3
123.639753,40.589462,14.554298,109.345486,234.903976,113.805006,178,41,3
151.512268,56.274633,18.582864,107.261806,233.777481,135.238213,226,39,3
122.887308,36.346039,12.124759,108.974850,239.085874,110.598818,171,41,3
115.166420,34.101762,12.500757,109.107724,238.532400,103.437294,161,41,3
128.864051,45.554367,12.822453,107.357675,238.571635,116.678518,187,40,3
