penampakkan\8\8_13.jpg,103.568375,26.231156,12.958451,111.001795,235.783151,94.152281
penampakkan\8\8_14.jpg,122.276850,34.622366,14.187178,109.716401,236.290064,110.983142
penampakkan\8\8_2.jpg,101.166191,25.871611,11.372750,110.973758,236.672193,92.777034
penampakkan\8\8_3.jpg,159.302045,55.652045,27.393443,109.769580,222.289617,146.002005
penampakkan\8\8_4.jpg,147.926374,49.449913,22.808439,109.985395,226.259272,135.620273
penampakkan\8\8_5.jpg,149.380532,50.110993,21.704743,109.676175,227.695663,137.127879
penampakkan\8\8_6.jpg,128.257390,36.475604,17.781454,110.851473,231.150245,118.454266
penampakkan\8\8_7.jpg,93.977393,22.943070,10.683120,111.679879,237.489281,86.045582
penampakkan\8\8_8.jpg,91.781229,21.613617,10.631494,111.668901,237.201663,83.882069
penampakkan\8\8_9.jpg,101.515643,25.536518,12.746185,111.336320,235.510481,92.956974
penampakkan\9\9_1.jpg,101.539316,26.441397,12.673404,111.494404,234.976141,93.912147
penampakkan\9\9_10.jpg,113.761451,27.946294,15.141605,111.373358,234.356447,104.224254
penampakkan\9\9_11.jpg,112.923385,29.313943,15.112331,111.481489,233.666002,103.540906
penampakkan\9\9_12.jpg,133.749002,39.173595,20.184348,110.834362,228.273582,123.172405
penampakkan\9\9_13.jpg,158.150216,50.040701,22.750939,109.959402,228.349983,145.044321
penampakkan\9\9_14.jpg,118.320178,32.003004,14.526068,111.018742,234.931265,109.570131
penampakkan\9\9_15.jpg,115.182004,33.519232,19.370372,111.090108,228.427591,105.224985
penampakkan\9\9_16.jpg,135.397990,40.095950,20.639927,110.544330,228.817180,123.143721
penampakkan\9\9_17.jpg,104.007353,25.368937,11.250556,111.255458,238.398848,95.544609
penampakkan\9\9_2.jpg,91.014775,22.392210,12.798935,111.916864,233.489406,83.773496
penampakkan\9\9_3.jpg,158.787764,52.934656,27.144826,109.893610,222.771735,144.488032
penampakkan\9\9_4.jpg,134.032892,39.191920,18.345866,110.502028,230.835547,123.319591
penampakkan\9\9_5.jpg,128.150348,37.685315,17.524585,110.386395,231.844826,117.338164
penampakkan\9\9_6.jpg,150.061305,47.801657,26.218632,110.219641,223.934907,135.359430
penampakkan\9\9_7.jpg,152.384513,47.038869,23.914461,110.412170,226.284730,139.305880
penampakkan\9\9_8.jpg,116.774894,30.259093,14.720392,111.723819,233.976519,108.506390
penampakkan\9\9_9.jpg,98.611216,23.673063,12.487346,111.939700,234.919010,90.956649
